업종,가게이름,평가점수,평가인원,리뷰갯수,주소,Latitude,Longitude,전화,영업시간,링크주소
디저트카페,베이커스코드,4.7,3,1,서울 성북구 동소문로 9-1,,,02-742-8922,월~토 08:00 ~ 21:00,https://place.map.kakao.com/310203548#review
"육류,고기",참나무이야기 성북직영점,3,2,1,서울 성북구 성북로 12,,,02-743-1277,,https://place.map.kakao.com/13324984#review
카페,에셀나무카페,0,0,1,서울 성북구 성북로4길 21 1층,,,,,https://place.map.kakao.com/517236169#review
커피전문점,투썸플레이스 한성대입구역점,2.1,7,1,서울 성북구 동소문로 6,,,02-747-4081,매일 08:00 ~ 22:30,https://place.map.kakao.com/662659821#review
실내포장마차,낭만포차,5,1,1,서울 성북구 동소문로8길 14,,,,,https://place.map.kakao.com/205886945#review
술집,뉴욕야시장 한성대입구역점,3.7,3,1,"서울 성북구 동소문로6길 4-22 1,2층",,,02-747-1473,영업시간 매일 17:00 ~ 03:00,https://place.map.kakao.com/2116331221#review
"호프,요리주점",옛고을,0,0,1,서울 성북구 동소문로6길 20-4,,,02-763-1176,매일 15:00 ~ 03:00,https://place.map.kakao.com/12049684#review
한식,안동전집,0,0,1,서울 성북구 동소문로2길 13,,,,,https://place.map.kakao.com/12049684#review
감자탕,상주집,0,0,1,서울 성북구 동소문로2길 83,,,,,https://place.map.kakao.com/23289630#review
커피전문점,이디야커피 동소문동점,2.8,4,1,서울 성북구 동소문로13길 5,,,02-926-2662,매일 08:00 ~ 22:00,https://place.map.kakao.com/23301330#review
양식,슬로우가든,0,0,1,서울 성북구 동소문로13가길 70-10,,,,,https://place.map.kakao.com/1302034012#review
치킨,텍사스콘치킨,4,1,1,서울 성북구 동소문로13길 25-2 1층,,,02-6081-8000,,https://place.map.kakao.com/553076667#review
국수,진미손칼국수,0,0,1,서울 성북구 동소문로 31-3,,,02-953-8807,,https://place.map.kakao.com/20150675#review
순대,소문난순대국,3.6,5,1,서울 성북구 보문로40길 17,,,02-953-7354,,https://place.map.kakao.com/21233429#review
순대,할머니순대국,5,1,1,서울 성북구 보문로38길 37,,,02-925-0211,,https://place.map.kakao.com/2002501556#review
중화요리,강서성,5,1,1,서울 성북구 동소문로18길 24-6,,,02-925-2002,,https://place.map.kakao.com/14600579#review
회,세꼬시회일번지,5,1,1,서울 성북구 동소문로18길 12,,,02-921-2038,,https://place.map.kakao.com/1657413265#review
"초밥,롤",성신초밥 성신여대1호점,5,1,1,서울 성북구 동소문로20길 36 보성빌딩 1층,,,02-922-3737,,https://place.map.kakao.com/1681028094#review
닭요리,통큰두마리찜닭 성신여대점,0,0,1,서울 성북구 동소문로 84 지하1층 B01호,,,,,https://place.map.kakao.com/1589000663#review
장어,광화문연탄집,0,0,1,서울 성북구 보문로38길 11 돈암동일하이빌 1층 115호,,,,,https://place.map.kakao.com/1589000663#review
갈비,마포숯불갈비,0,0,1,서울 성북구 보문로40길 1,,,02-925-1964,,https://place.map.kakao.com/1589000663#review
회,참바다회,0,0,1,서울 성북구 동소문동5가 120,,,,,https://place.map.kakao.com/1589000663#review
"제과,베이커리",파리바게뜨 동소문점,1,2,1,서울 성북구 아리랑로 15,,,02-921-8279,,https://place.map.kakao.com/12353671#review
커피전문점,이디야커피 성신여대역점,4.7,7,1,서울 성북구 동소문로17길 40,,,02-926-2663,"토,일 08:00 ~ 23:00",https://place.map.kakao.com/2004845950#review
닭강정,큰집닭강정,4.3,12,1,서울 성북구 아리랑로 23,,,02-923-9392,,https://place.map.kakao.com/850636397#review
순대,옛날찹쌀순대국,0,0,1,서울 성북구 동소문로15길 8,,,02-6489-2333,,https://place.map.kakao.com/593121375#review
카페,카페3플레이스,5,2,1,서울 성북구 동소문로 71-1,,,02-921-9221,,https://place.map.kakao.com/20557374#review
분식,이레김밥,4.6,5,1,서울 성북구 동소문로 86-2,,,02-953-1257,,https://place.map.kakao.com/903757013#review
아이스크림,응응스크르 동소문점,0,0,1,서울 성북구 아리랑로5길 26,,,,,https://place.map.kakao.com/1475957591#review
피자,피자꾼 성북점,3.5,2,1,서울 성북구 아리랑로6길 4,,,02-921-9989,매일 11:00 ~ 23:00,https://place.map.kakao.com/16705761#review
"호프,요리주점",청춘술집 성신여대점,0,0,1,서울 성북구 아리랑로 38,,,,,https://place.map.kakao.com/16705761#review
분식,걸작떡볶이치킨 서울돈암점,3,2,1,서울 성북구 아리랑로5길 92,,,02-921-2821,,https://place.map.kakao.com/16705761#review
커피전문점,이디야커피 동자동점,2.5,4,1,서울 용산구 후암로 93 1층,,,02-318-0711,"토,일 08:00 ~ 22:00",https://place.map.kakao.com/10584633#review
양꼬치,연길양꼬치구이,3.8,5,1,서울 용산구 후암로57길 3-14,,,02-772-9232,,https://place.map.kakao.com/10584633#review
"제과,베이커리",뚜레쥬르 서울역KDB타워점,2.3,6,1,서울 용산구 한강대로 372 지하 2층,,,02-6388-7919,월~토 06:30 ~ 23:00,https://place.map.kakao.com/10584633#review
분식,김밥천국,1.6,8,1,서울 용산구 한강대로 399,,,02-717-8660,,https://place.map.kakao.com/10584633#review
회,수산해물,2,2,1,서울 용산구 후암로57길 61,,,02-310-9331,,https://place.map.kakao.com/10584633#review
카페,러쉬커피,3.5,2,1,서울 동작구 동작대로39길 22,,,02-537-2050,,https://place.map.kakao.com/129092538#review
갤러리카페,사임당갤러리카페,0,0,1,서울 동작구 동작대로39가길 89,,,02-595-1232,,https://place.map.kakao.com/1932670812#review
"제과,베이커리",호두붐,5,1,1,서울 동작구 현충로 257 동작역 431-004호,,,,,https://place.map.kakao.com/54835695#review
"제과,베이커리",인기야아,5,3,1,서울 동작구 동작대로39길 22 상가 102호,,,010-8368-7143,화~일 11:00 ~ 21:00,https://place.map.kakao.com/1034576059#review
카페,담꽃,0,0,1,서울 동작구 현충로 164 2층,,,0507-1437-2979,매일 11:00 ~ 20:40,https://place.map.kakao.com/17596638#review
커피전문점,커피나무방배카페골목점,0,0,1,서울 서초구 사평대로2길 20,,,02-599-7077,,https://place.map.kakao.com/27373259#review
"육류,고기",도원한우,5,1,1,서울 강동구 진황도로 227,,,02-430-7226,,https://place.map.kakao.com/2103790598#review
카페,전광수커피하우스 강동점,3.3,3,1,서울 강동구 천호대로 1186 원경빌딩 1층,,,02-485-7511,매일 08:00 ~ 24:00,https://place.map.kakao.com/12998201#review
"돈까스,우동",가츠몽 강동점,2.2,5,1,서울 강동구 천호대로 1200,,,02-470-4790,,https://place.map.kakao.com/26322835#review
퓨전한식,본죽&비빔밥cafe 둔촌보훈병원점,4,2,1,서울 강동구 진황도로 189 1층 101호,,,02-478-6288,,https://place.map.kakao.com/26322835#review
중화요리,백화원,0,0,1,서울 강동구 양재대로102길 14,,,02-478-6661,,https://place.map.kakao.com/26322835#review
순대,전주남문토종순대국 둔촌점,4.5,2,1,서울 강동구 명일로13길 17,,,02-488-5558,"월,수,목,금,토,일 00:00 ~ 24:00",https://place.map.kakao.com/26322835#review
커피전문점,빈터커피로스터즈 둔촌점,0,0,1,서울 강동구 진황도로 214 신성미소지움 상가 101호,,,,,https://place.map.kakao.com/26322835#review
토스트,이삭토스트 보훈병원점,0,0,1,서울 강동구 명일로 117 하이츠아파트 상가 106호,,,02-6448-8770,토요일,https://place.map.kakao.com/26322835#review
해장국,청진동해장국 마장역점,2.6,5,1,서울 성동구 마조로18길 21,,,02-436-1232,,https://place.map.kakao.com/12025438#review
분식,김밥천국 마장점,5,1,1,서울 성동구 마장로 223,,,02-2295-4401,,https://place.map.kakao.com/12025438#review
냉면,해주삼대냉면 마장점,2,1,1,서울 성동구 마장로40길 10 1층,,,02-2294-7745,,https://place.map.kakao.com/12025438#review
중화요리,왕짜장 마천점,2.9,8,1,서울 송파구 성내천로 254,,,02-403-5153,,https://place.map.kakao.com/14582580#review
"해물,생선",강릉집,4.5,2,1,서울 송파구 마천로37길 5,,,,,https://place.map.kakao.com/1937803958#review
디저트카페,리리카페,5,3,1,서울 송파구 성내천로 233 1층 102호,,,02-6080-7817,매일 10:00 ~ 23:00,https://place.map.kakao.com/490186014#review
한식,고흥집,0,0,1,서울 송파구 마천로51길 37,,,02-407-5891,,https://place.map.kakao.com/19898334#review
중화요리,효동각,3.5,2,1,서울 송파구 성내천로 228-1,,,02-408-4862,,https://place.map.kakao.com/26629231#review
"제과,베이커리",파리바게뜨 마천점,1.8,4,1,서울 송파구 거마로 58,,,02-448-8662,,https://place.map.kakao.com/16992781#review
커피전문점,프레소커피디자이너 마천점,5,3,1,서울 송파구 마천로 327,,,02-582-2775,,https://place.map.kakao.com/359947573#review
두부전문점,내일도두부불백,3.2,5,1,서울 송파구 마천로45길 30 1층,,,02-443-5111,,https://place.map.kakao.com/359947573#review
치킨,명가옛날통닭 마천점,4.3,4,1,서울 송파구 성내천로 295,,,02-430-0505,,https://place.map.kakao.com/359947573#review
추어,여정실추어탕,5,1,1,서울 송파구 마천로51길 9-16,,,,,https://place.map.kakao.com/359947573#review
커피전문점,로스팅포인트 아카데미 마천본점,0,0,1,서울 송파구 성내천로 158,,,02-431-7773,,https://place.map.kakao.com/359947573#review
"떡,한과",종로떡집,0,0,1,서울 송파구 마천로45길 24-8,,,02-404-7952,,https://place.map.kakao.com/359947573#review
일식,하나유키 마포점,1,3,1,서울 마포구 마포대로 25 신한디엠빌딩 지하1층,,,02-716-0011,월~토 11:30 ~ 22:00,https://place.map.kakao.com/23634641#review
치킨,네네치킨 마포역점,4,4,1,서울 마포구 마포대로4라길 30-7 110동 1층 102호,,,02-717-4422,매일 11:30 ~ 01:00,https://place.map.kakao.com/25121506#review
이탈리안,테이스티,0,0,1,서울 마포구 마포대로4다길 31 옵티마빌딩 1층,,,,매일 11:30 ~ 22:00,https://place.map.kakao.com/25085543#review
커피전문점,커피에반하다 마포불교방송국점,1,1,1,서울 마포구 마포대로 20 지하1층,,,,,https://place.map.kakao.com/59458396#review
"호프,요리주점",비어183,5,2,1,서울 마포구 마포대로4길 6 1층,,,,,https://place.map.kakao.com/1571393275#review
카페,리블링스 커피&플라워,3,1,1,서울 중구 만리재로 209-3,,,070-4179-2017,매일 10:00 ~ 22:00,https://place.map.kakao.com/338763795#review
한식,맛좋은우리집,0,0,1,서울 중구 만리재로 217,,,02-313-3425,,https://place.map.kakao.com/15761164#review
한식,7017서울화반,2,1,1,서울 중구 만리동1가 15-3,,,02-312-1697,,https://place.map.kakao.com/298798897#review
"족발,보쌈",오현태더족발 서울역점,5,1,1,서울 중구 중림로 48-1 1층,,,02-365-5858,매일 12:00 ~ 24:00,https://place.map.kakao.com/27276847#review
곰탕,말근나주곰탕,2.8,4,1,서울 중구 중림로 31 이화빌딩 1층,,,02-364-8266,매일 00:00 ~ 24:00,https://place.map.kakao.com/27276847#review
"육류,고기",고구려참숯구이,0,0,1,서울 용산구 만리재로 192,,,02-392-0110,,https://place.map.kakao.com/27276847#review
"떡,한과",은하수케이크,2,2,1,서울 중구 만리재로 183 4층,,,010-8930-2297,,https://place.map.kakao.com/27276847#review
카페,그린스미스,5,3,1,서울 중구 만리재로 175 서울역센트럴자이 402동 182호,,,02-313-3113,"토,일요일",https://place.map.kakao.com/1338179256#review
카페,카페1800,0,0,1,서울 중구 만리재로 175,,,,,https://place.map.kakao.com/79262479#review
중화요리,세양원,4,2,1,서울 용산구 청파로89길 57,,,,,https://place.map.kakao.com/17659114#review
키즈카페,카페드앙팡 아현점,0,0,1,서울 마포구 마포대로24길 51,,,02-312-1020,"토,일 10:00 ~ 20:00",https://place.map.kakao.com/1535733722#review
장어,장어사랑,3,4,1,서울 중랑구 용마산로 536 1층,,,02-491-9291,,https://place.map.kakao.com/1688827203#review
커피전문점,이디야커피 망우중앙점,3,1,1,서울 중랑구 용마산로115길 109,,,02-433-5088,,https://place.map.kakao.com/1688827203#review
국밥,골목소머리국밥,0,0,1,서울 중랑구 봉우재로57길 50,,,,,https://place.map.kakao.com/1688827203#review
국밥,삼촌국밥,3.7,3,1,서울 중랑구 용마산로 468,,,02-435-3002,,https://place.map.kakao.com/1688827203#review
추어,원주 추어탕전문점미추,0,0,1,서울 중랑구 용마산로 525,,,02-433-4113,,https://place.map.kakao.com/1688827203#review
분식,낭만김밥 명동본점,1.8,10,1,서울 중구 명동7길 18 1층,,,02-777-7879,,https://place.map.kakao.com/27344427#review
복어,서울복집,4.8,5,1,서울 중구 명동길 25-6,,,02-318-2347,,https://place.map.kakao.com/1348519662#review
커피전문점,매머드커피 명동점,2.3,3,1,서울 중구 명동9길 13 1층,,,070-4101-4096,"토,일 09:00 ~ 20:30",https://place.map.kakao.com/27179450#review
죽,약천,5,1,1,서울 중구 명동7길 6,,,02-775-5070,,https://place.map.kakao.com/1197586589#review
테마카페,스위트룸카페 명동점,2.8,16,1,서울 중구 명동4길 31 5층,,,,,https://place.map.kakao.com/1576199748#review
일식,풍월 명동점,3.3,3,1,서울 중구 명동8길 21-5 해암빌딩 2층,,,,,https://place.map.kakao.com/26933024#review
한식,보리보리 옥선이시골밥상,4.3,7,1,서울 종로구 혜화로 35,,,02-747-5629,,https://place.map.kakao.com/15486477#review
중화요리,화경루,4,2,1,서울 종로구 혜화로 37,,,02-741-1600,,https://place.map.kakao.com/13286183#review
테마카페,더런드리카페,5,1,1,서울 종로구 혜화로3길 38,,,010-2382-2873,매일 10:00 ~ 22:00,https://place.map.kakao.com/1622297246#review
"제과,베이커리",파리바게뜨 성대명륜점,4,4,1,서울 종로구 명륜길 1,,,02-742-3376,,https://place.map.kakao.com/1554653400#review
일식집,후쿠후쿠,3.5,12,1,서울 종로구 명륜길 41,,,,,https://place.map.kakao.com/1554653400#review
떡볶이,무꼬뭐꼬 종로점,5,7,1,서울 종로구 명륜2길 4 1층,,,02-762-7778,매일 11:00 ~ 23:00,https://place.map.kakao.com/1554653400#review
"족발,보쌈",홍가네,4,2,1,서울 종로구 대명길 42,,,02-745-7151,,https://place.map.kakao.com/16645794#review
카페,99블랙버블티,5,1,1,서울 종로구 성균관로5길 17,,,,,https://place.map.kakao.com/504269679#review
카페,팔공티 성균관대점,5,5,1,서울 종로구 성균관로5길 9 1층 1호,,,,매일 08:30 ~ 21:30,https://place.map.kakao.com/1436491815#review
한식,소반,4.7,3,1,서울 종로구 명륜2길 4,,,,,https://place.map.kakao.com/1044897110#review
카페,카페감,5,2,1,서울 종로구 명륜3길 35,,,02-763-5892,,https://place.map.kakao.com/1044897110#review
"찌개,전골",찌개꾼,1.5,2,1,서울 종로구 명륜길 33,,,,,https://place.map.kakao.com/1044897110#review
"호프,요리주점",한잔더,0,0,1,서울 종로구 성균관로 37,,,02-765-2179,,https://place.map.kakao.com/1044897110#review
도넛,던킨도너츠 고덕역점,1.3,4,1,서울 강동구 동남로73길 17 104호,,,02-441-9700,매일 07:00 ~ 23:00,https://place.map.kakao.com/1684336606#review
생과일전문점,쥬씨 종로종묘점,3.7,3,1,서울 종로구 돈화문로 42,,,,,https://place.map.kakao.com/1606491323#review
카페,참호도과자커피 종로점,5,1,1,서울 종로구 돈화문로 35-1,,,02-763-3359,,https://place.map.kakao.com/371070576#review
분식,동아리분식,0,0,1,서울 종로구 돈화문로 38-1,,,02-766-2788,,https://place.map.kakao.com/20746375#review
커피전문점,스타벅스 무교로점,4.5,8,1,서울 중구 무교로 15,,,1522-3232,업마감영업시간 토 09:00 ~ 17:00,https://place.map.kakao.com/321010429#review
"육류,고기",고바우,4,4,1,서울 중구 무교로 32 효령빌딩 지하1층 8호,,,02-732-4381,,https://place.map.kakao.com/10159791#review
한정식,남도미가,0,0,1,서울 중구 무교로 21,,,02-776-4786,,https://place.map.kakao.com/10159791#review
이탈리안,더테이스트,0,0,1,서울 중구 무교로 21 코오롱빌딩 1층,,,02-2184-4177,,https://place.map.kakao.com/10159791#review
"찌개,전골",팔팔전골 광화문점,0,0,1,서울 중구 세종대로 136 SFC 지하 1층,,,02-318-6288,,https://place.map.kakao.com/10159791#review
치킨,BBQ 경희궁자이점,2.3,7,1,서울 종로구 통일로14길 8,,,02-720-1008,매일 11:00 ~ 23:00,https://place.map.kakao.com/9060398#review
치킨,썬더치킨 독립문역점,3,2,1,서울 종로구 통일로 230,,,02-3210-3392,,https://place.map.kakao.com/1746469812#review
오뎅바,투다리 독립문역점,0,0,1,서울 종로구 통일로 230 1층 116호,,,02-738-3829,,https://place.map.kakao.com/1835233560#review
피자,청년피자 종로점,0,0,1,서울 종로구 무악동 89 경희궁 롯데캐슬 1층 125호,,,02-732-9800,"월,수,목,금,토,일 11:00 ~ 23:00",https://place.map.kakao.com/1547354043#review
치킨,처갓집양념치킨 독립문점,5,2,1,서울 종로구 사직로 11 103호,,,02-730-2690,월~토 11:00 ~ 00:30,https://place.map.kakao.com/1155869505#review
분식,해성 꼼장어,0,0,1,서울 종로구 통일로12길 10-11,,,02-732-9990,,https://place.map.kakao.com/1155869505#review
감자탕,이바돔감자탕 신당점,1,6,1,서울 중구 다산로39길 1,,,02-2234-7918,매일 00:00 ~ 24:00,https://place.map.kakao.com/8047408#review
치킨,처갓집양념치킨 신당점,1,1,1,서울 중구 퇴계로74길 21-5 103호,,,02-2231-5460,토 11:30 ~ 01:50,https://place.map.kakao.com/1618715595#review
"해물,생선",불난집쭈꾸미,3.8,4,1,서울 중구 퇴계로 398,,,02-2235-8384,,https://place.map.kakao.com/21398388#review
냉면,팔당칡냉면,5,2,1,서울 중구 퇴계로76길 29,,,02-2232-2019,매일 11:00 ~ 20:30,https://place.map.kakao.com/911709653#review
"제과,베이커리",단미,0,0,1,서울 중구 다산로 239 1층,,,010-4829-6203,월~토 12:00 ~ 19:00,https://place.map.kakao.com/212401094#review
양꼬치,와따양꼬치,3,2,1,서울 중구 퇴계로76길 32 2층,,,02-6405-0207,,https://place.map.kakao.com/286335444#review
치킨,그집숯불바베큐치킨,0,0,1,서울 중구 다산로 225,,,02-2234-3331,,https://place.map.kakao.com/26406393#review
"육류,고기",촌돼지,0,0,1,서울 중구 다산로39길 1,,,02-2253-3377,,https://place.map.kakao.com/21396773#review
도넛,던킨도너츠 먹골역점,2.3,3,1,서울 중랑구 동일로 918,,,02-977-9227,매일 09:00 ~ 22:00,https://place.map.kakao.com/14090913#review
한식,선미식당,0,0,1,서울 중구 퇴계로48길 5,,,02-2264-7787,,https://place.map.kakao.com/27268068#review
한식,명동식당,5,1,1,서울 중구 퇴계로50길 12,,,02-2273-8984,,https://place.map.kakao.com/15933739#review
"제과,베이커리",파리바게뜨 동국대점,4.7,10,1,서울 중구 서애로1길 2 1층,,,02-2269-5833,매일 06:30 ~ 23:59,https://place.map.kakao.com/1649896571#review
카페,공차 동국대점,5,1,1,서울 중구 서애로1길 11 충무로헤센스마트 지하1층 상가B 124호,,,02-2272-0919,"토,일 11:00 ~ 19:30",https://place.map.kakao.com/1649896571#review
도시락,한솥도시락 충무로4가점,2,4,1,서울 중구 퇴계로 235 남산센트럴자이 상가 124호,,,02-2265-8253,업마감영업시간 토 09:00 ~ 15:30,https://place.map.kakao.com/1649896571#review
참치회,마구로,5,1,1,서울 영등포구 경인로90길 3,,,,,https://place.map.kakao.com/828174627#review
중화요리,장가계,0,0,1,서울 영등포구 경인로 722 1층,,,02-2623-7762,,https://place.map.kakao.com/1318288916#review
한식,송백직화구이,5,1,1,서울 영등포구 경인로90길 9,,,02-2632-3868,,https://place.map.kakao.com/27340144#review
분식,분식포장마차,0,0,1,서울 영등포구 경인로 708,,,02-3666-4053,,https://place.map.kakao.com/20546106#review
한식뷔페,부산상회,5,1,1,서울 영등포구 경인로90길 2,,,010-2624-4584,,https://place.map.kakao.com/1911989794#review
"호프,요리주점",사적공간,0,0,1,서울 영등포구 도림로 435 성문빌딩 1층,,,010-3800-7960,영업시간 매일 17:00 ~ 02:00,https://place.map.kakao.com/436848657#review
커피전문점,투썸플레이스 문래하이테크시티점,5,2,1,서울 영등포구 경인로 775 에이스하이테크시티 2동 104호,,,02-2068-3359,토 09:00 ~ 22:00,https://place.map.kakao.com/1234283791#review
"제과,베이커리",뚜레쥬르 문래역점,2,3,1,"서울 영등포구 문래로20길 14 한신상가 108호,109호 ",,,02-2634-5453,,https://place.map.kakao.com/1234283791#review
"해물,생선",쭈꾸미도사,0,0,1,서울 영등포구 당산로 34,,,02-2633-4004,,https://place.map.kakao.com/1234283791#review
갈비,진원숯불갈비,0,0,1,서울 영등포구 도림로145길 8,,,02-2676-3674,,https://place.map.kakao.com/595004617#review
한식,진원식당,0,0,1,서울 영등포구 도림로145길 8,,,02-2676-6126,,https://place.map.kakao.com/595004617#review
치킨,굽네치킨 문래점,2,12,1,서울 영등포구 선유로3길 10 하우스디비즈상가 1층 102호,,,02-2633-9492,매일 12:00 ~ 24:00,https://place.map.kakao.com/8218265#review
"떡,한과",조선예가,1,1,1,서울 영등포구 선유로 33 문래대림아파트 상가 102호,,,02-2632-9388,,https://place.map.kakao.com/12441000#review
분식,별김밥,4.2,5,1,서울 영등포구 선유로3길 10,,,02-2284-3399,,https://place.map.kakao.com/516194961#review
카페,헤이커피,4.8,4,1,서울 영등포구 선유로9나길 12 두산위브아파트상가,,,070-4134-0501,,https://place.map.kakao.com/1937637283#review
커피전문점,커피랩스토리문래하우스디점,4,1,1,서울 영등포구 선유로3길 10,,,,,https://place.map.kakao.com/1243240483#review
채식뷔페,샐러드의정석,5,2,1,서울 영등포구 선유로3길 10,,,02-2632-1225,,https://place.map.kakao.com/1092616131#review
중화요리,문래동2고깃짬뽕,0,0,1,서울 영등포구 선유로3길 10 하우스디비즈 1층 112호,,,02-2636-1555,,https://place.map.kakao.com/1213469717#review
국수,문래동2면사무소,2,1,1,서울 영등포구 선유로3길 10 하우스디비즈 1층 112호,,,02-2636-1555,,https://place.map.kakao.com/253520787#review
"육류,고기",문래동생고기,0,0,1,서울 영등포구 선유로3길 10 하우스디비즈 1층 120호,,,02-2635-1498,,https://place.map.kakao.com/637327677#review
한식뷔페,파라다이스,0,0,1,서울 영등포구 경인로71길 70 벽산디지털밸리 1층 A-102호,,,,,https://place.map.kakao.com/2124219449#review
커피전문점,매머드익스프레스 문래SKV1점,0,0,1,서울 영등포구 선유로9길 10 1층 129호,,,,"토,일 09:00 ~ 20:00",https://place.map.kakao.com/26557611#review
분식,종로김밥 문래점,2,1,1,서울 영등포구 선유로13길 25 에이스하이테크시티2  113호,,,02-2257-8191,,https://place.map.kakao.com/26557611#review
커피전문점,커피빈 문래동점,3.7,3,1,서울 영등포구 선유로 63 1층,,,02-2069-3157,"토,일 08:00 ~ 22:00",https://place.map.kakao.com/1717114125#review
"제과,베이커리",뚜레쥬르 문래6가점,5,1,1,서울 영등포구 선유로13길 25 에이스하이테크시티2 1층,,,02-2257-8222,,https://place.map.kakao.com/1787296821#review
"제과,베이커리",파리바게뜨 문래SK점,4.2,5,1,서울 영등포구 선유로9길 10,,,02-6959-0340,매일 07:00 ~ 23:00,https://place.map.kakao.com/898705631#review
중화요리,타이산,5,1,1,서울 영등포구 선유로13길 25 에이스하이테크시티2 지식산업센터 116호,,,02-2257-8282,,https://place.map.kakao.com/27610259#review
한식,문래식당,0,0,1,서울 영등포구 문래로 31,,,02-2677-9641,,https://place.map.kakao.com/916474299#review
아이스크림,픽미픽미,0,0,1,서울 영등포구 선유로9길 10,,,,,https://place.map.kakao.com/916474299#review
커피전문점,탐앤탐스 용산문배점,3,6,1,서울 용산구 백범로90길 26 용산아크로타워 1층,,,02-715-4565,,https://place.map.kakao.com/27069900#review
"제과,베이커리",외계인방앗간 원효로점,5,2,1,서울 용산구 백범로90길 90 102호,,,02-713-4111,,https://place.map.kakao.com/874488872#review
커피전문점,빽다방 용산문배점,3.5,8,1,"서울 용산구 백범로90길 74 이안1차상가 1층 104,105호",,,02-703-0410,,https://place.map.kakao.com/23279346#review
카페,아우즈,5,1,1,서울 용산구 백범로 341 리첸시아 103동 1층 110호,,,02-704-8685,,https://place.map.kakao.com/1995962014#review
"호프,요리주점",문배동사랑방,5,1,1,서울 용산구 백범로90라길 28,,,,,https://place.map.kakao.com/319692202#review
"제과,베이커리",뚜레쥬르 용산리첸시아점,3.2,5,1,서울 용산구 백범로 341 리첸시아용산A블럭 101호,,,02-706-6600,,https://place.map.kakao.com/220597413#review
"육류,고기",풍요람,4.3,3,1,서울 서대문구 통일로 107-17,,,,,https://place.map.kakao.com/8575582#review
한식,대림정,0,0,1,서울 서대문구 충정로6안길 17-6,,,02-735-5050,,https://place.map.kakao.com/2001292818#review
오리,미근동가마솥오리,4.3,3,1,서울 서대문구 통일로 107-6 2층,,,02-313-5250,,https://place.map.kakao.com/13566078#review
양식,미근동105-1,5,2,1,서울 서대문구 충정로6길 37,,,070-8777-1051,,https://place.map.kakao.com/12441964#review
"육류,고기",호호상회,0,0,1,서울 서대문구 충정로6길 59 서소문아파트 A동 1층 9호,,,070-4082-2778,,https://place.map.kakao.com/12441964#review
카페,ME3 서대문점,0,0,1,서울 서대문구 통일로 105,,,02-363-1901,,https://place.map.kakao.com/12441964#review
"해물,생선",원조남산골뱅이,0,0,1,서울 서대문구 통일로 107,,,,,https://place.map.kakao.com/12441964#review
순대,개미집,4,2,1,서울 중구 을지로35길 46,,,02-2275-2365,,https://place.map.kakao.com/21398009#review
카페,이탈리안G,3.3,6,1,서울 도봉구 도봉로 675,,,02-955-7214,,https://place.map.kakao.com/21327107#review
장어,장어굽는마을,1,1,1,서울 도봉구 방학로17길 6,,,02-3492-0092,,https://place.map.kakao.com/21327107#review
치킨,굽네치킨 방학1동점,3.6,5,1,서울 도봉구 방학로2길 77 1층,,,02-955-9282,월~토 11:00 ~ 01:00,https://place.map.kakao.com/21327107#review
장어,강서자연풍천민물장어,4.7,3,1,서울 강서구 양천로18길 9,,,02-2661-1033,매일 10:00 ~ 23:00,https://place.map.kakao.com/1096085576#review
"제과,베이커리",맘스케익 서울강서점,1,1,1,서울 강서구 금낭화로 69 평화빌딩 1층 103호,,,02-6449-0049,매일 10:00 ~ 21:00,https://place.map.kakao.com/692071104#review
한정식,이태원클라쓰,4.5,2,1,서울 용산구 우사단로10마길 1,,,070-7608-1009,,https://place.map.kakao.com/299570445#review
패스트푸드,맘스터치 보광동점,4,4,1,서울 용산구 장문로 83-1,,,02-793-8892,매일 11:30 ~ 22:00,https://place.map.kakao.com/13581897#review
패스트푸드,롯데리아 보광점,3.2,6,1,서울 용산구 보광로 24,,,02-792-9663,매일 08:00 ~ 22:00,https://place.map.kakao.com/24352899#review
중화요리,하늘성,4,4,1,서울 용산구 보광로7길 15,,,,,https://place.map.kakao.com/1509786720#review
일식,코코로,0,0,1,서울 용산구 보광로24길 13 1층,,,02-790-1106,,https://place.map.kakao.com/1509786720#review
순대,큰맘할매순대국 보광점,5,2,1,서울 용산구 보광로 31,,,02-790-6661,,https://place.map.kakao.com/1509786720#review
카페,로스태쉬,5,1,1,서울 용산구 우사단로10길 74,,,02-597-0191,,https://place.map.kakao.com/1509786720#review
해장국,일미뼈다귀해장국,4,2,1,서울 용산구 보광로 61,,,02-790-0116,,https://place.map.kakao.com/1509786720#review
한식,하나식당,5,2,1,서울 용산구 우사단로2길 13,,,02-792-9990,,https://place.map.kakao.com/1509786720#review
죽,본죽 보문역점,2.8,8,1,서울 성북구 보문로 116,,,02-953-6228,매일 10:00 ~ 21:00,https://place.map.kakao.com/7902184#review
양식,베트남테이블,5,2,1,서울 성북구 고려대로1길 50,,,02-6405-3041,,https://place.map.kakao.com/654230469#review
오리,보문골,4.8,5,1,서울 성북구 보문로26길 6,,,02-924-1830,,https://place.map.kakao.com/16765557#review
분식,윤김밥,4.5,10,1,서울 성북구 보문로 126-1,,,02-6082-2332,"토,일요일",https://place.map.kakao.com/731249424#review
카페,플랜비,3,1,1,서울 성북구 고려대로1길 25 1층,,,,,https://place.map.kakao.com/190084761#review
